Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2025,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,170,000",
SURVEY,2025,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,970,000",
SURVEY,2025,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,130,000",
SURVEY,2025,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,970,000",
SURVEY,2025,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,980,000",
SURVEY,2025,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,020,000",
SURVEY,2025,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,170,000",
SURVEY,2025,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,970,000",
SURVEY,2024,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,960,000",
SURVEY,2024,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"730,000",
SURVEY,2024,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2024,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2024,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2024,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2024,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2024,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2024,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2024,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2024,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2024,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2024,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,120,000",
SURVEY,2023,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,140,000",
SURVEY,2023,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"780,000",
SURVEY,2023,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,060,000",
SURVEY,2023,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,100,000",
SURVEY,2023,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2023,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,100,000",
SURVEY,2023,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2023,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,100,000",
SURVEY,2023,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2023,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,100,000",
SURVEY,2023,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2023,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,100,000",
SURVEY,2023,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2022,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,990,000",
SURVEY,2022,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"870,000",
SURVEY,2022,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,150,000",
SURVEY,2022,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2022,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,220,000",
SURVEY,2022,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2022,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,220,000",
SURVEY,2022,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,950,000",
SURVEY,2022,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,130,000",
SURVEY,2022,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,950,000",
SURVEY,2022,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,130,000",
SURVEY,2022,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,950,000",
SURVEY,2022,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,130,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"880,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2021,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2021,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,170,000",
SURVEY,2021,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2021,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,170,000",
SURVEY,2021,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2021,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2021,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2021,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2021,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,940,000",
SURVEY,2021,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,070,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,930,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"960,000",
SURVEY,2020,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,990,000",
SURVEY,2020,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2020,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,030,000",
SURVEY,2020,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2020,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,030,000",
SURVEY,2020,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2020,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,980,000",
SURVEY,2020,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2020,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,980,000",
SURVEY,2020,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,900,000",
SURVEY,2020,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,030,000",
SURVEY,2019,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,670,000",
SURVEY,2019,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,040,000",
SURVEY,2019,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,690,000",
SURVEY,2019,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,840,000",
SURVEY,2019,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,780,000",
SURVEY,2019,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,800,000",
SURVEY,2019,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,030,000",
SURVEY,2019,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,840,000",
SURVEY,2019,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,730,000",
SURVEY,2019,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,840,000",
SURVEY,2019,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,730,000",
SURVEY,2019,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,840,000",
SURVEY,2019,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,780,000",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,170,000",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"670,000",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,180,000",
SURVEY,2018,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2018,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,290,000",
SURVEY,2018,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2018,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,290,000",
SURVEY,2018,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2018,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,190,000",
SURVEY,2018,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2018,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,190,000",
SURVEY,2018,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,000,000",
SURVEY,2018,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,290,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,930,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"880,000",
SURVEY,2017,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2017,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,050,000",
SURVEY,2017,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2017,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,050,000",
SURVEY,2017,YEAR - JUN ACREAGE,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2017,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,950,000",
SURVEY,2017,YEAR - NOV FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2017,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,950,000",
SURVEY,2017,YEAR - OCT FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2017,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,050,000",
SURVEY,2017,YEAR - SEP FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,140,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,220,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"790,000",
SURVEY,2016,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,950,000",
SURVEY,2016,YEAR - AUG FORECAST,,STATE,WISCONSIN,55,,,,,,,00000000,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,200,000",
